"DateTime","Dates","LocalHour","GPP_day","NEE","VPD","LE","H","G","NetRad","Precip","AirTemp","SWC_1","SWC_2","SWC_3","SWC","ET","REBinst"
"2021-06-30 00:00:00","2021-06-30",NA,0,0.383396,8.757,-6.903365,-5.23865,-53.65635,-85.25,0,20.53,2.005,9.005,23.755,11.5883333333333,-0.101332613575522,-19.451635
"2021-06-30 01:00:00","2021-06-30",1,0,0.204564,7.8345,-4.124225,-6.43063,-50.092,-86.65,0,19.925,1.825,8.815,23.62,11.42,-0.0605031365514004,-26.003145
"2021-06-30 02:00:00","2021-06-30",2,0,0.319034,7.271,-1.8126,-6.80239,-48.0237,-86.75,0,19.435,1.66,8.845,23.855,11.4533333333333,-0.0265786439775312,-30.11131
"2021-06-30 03:00:00","2021-06-30",3,0,0.2226925,7.0615,-2.93901,-8.51611,-48.1387,-87,0,18.99,1.71,8.59,23.635,11.3116666666667,-0.0430770639594876,-27.40618
"2021-06-30 04:00:00","2021-06-30",4,0,0.1850335,6.594,-1.679215,-8.841805,-45.73335,-86.6,0,18.565,1.55,8.64,23.54,11.2433333333333,-0.0246022002316988,-30.34563
"2021-06-30 05:00:00","2021-06-30",5,0.03547345,0.2109305,6.106,-3.990615,-9.26878,-44.2009,-70.08,0,18.23,1.635,8.775,23.49,11.3,-0.0584477372297228,-12.619705
"2021-06-30 06:00:00","2021-06-30",6,0.117349,0.1440644,7.5385,4.433885,23.8156,-15.02172,66.6335,0,19.57,1.465,8.43,23.26,11.0516666666667,0.0650236964978949,53.405735
"2021-06-30 07:00:00","2021-06-30",7,0.1245465,0.1727705,9.8225,8.98837,47.9529,17.3187,130.45,0,20.885,1.62,8.535,23.18,11.1116666666667,0.131982939127209,56.19003
"2021-06-30 08:00:00","2021-06-30",8,0.06554265,0.271799,11.8915,5.413155,91.67495,48.9955,205.25,0,22.07,1.63,8.49,23.525,11.215,0.0795762009551149,59.166395
"2021-06-30 09:00:00","2021-06-30",9,0.04856445,0.283592,13.0985,7.49885,107.68495,66.0937,256.95,0,22.65,1.79,8.535,23.19,11.1716666666667,0.110298682135147,75.6725
"2021-06-30 10:00:00","2021-06-30",10,0.03781285,0.31679,14.5145,8.7442675,124.9065,71.0364,262.45,0,23.315,1.875,8.675,23.245,11.265,0.128699771958237,57.7628325
"2021-06-30 11:00:00","2021-06-30",11,0.03799745,0.4419755,14.8865,8.99599,122.62,57.8259,265.15,0,23.555,1.98,8.705,23.275,11.32,0.132435351547444,75.70811
"2021-06-30 12:00:00","2021-06-30",12,0.03498215,0.771527,16.504,7.635205,193.9595,94.56,428,0,24.6,1.935,8.57,23.5,11.335,0.112515943014739,131.845295
"2021-06-30 13:00:00","2021-06-30",13,0.03208315,0.8516665,20.2295,-6.0132,288.2195,173.7575,665.35,0,26.06,2.15,8.86,23.655,11.555,-0.0887385343340273,209.3862
"2021-06-30 14:00:00","2021-06-30",14,0.03366025,0.7910915,21.3735,10.197795,296.9235,157.0895,559.65,0,26.61,2.365,8.805,23.72,11.63,0.150571965585767,95.4392050000001
"2021-06-30 15:00:00","2021-06-30",15,0.0382795,0.5869095,18.346,-9.707535,182.3615,38.21915,334.95,0,25.66,2.31,8.66,23.875,11.615,-0.143201468123022,124.076885
"2021-06-30 16:00:00","2021-06-30",16,0.03995565,0.362905,17.701,-0.22268,99.9371,-18.72161,136.6,0,25.335,2.95,8.61,23.965,11.8416666666667,-0.0032838490611727,55.60719
"2021-06-30 17:00:00","2021-06-30",17,0.0446762,0.353456,16.244,-7.971515,68.62845,-49.5452,65.4,0,24.68,2.455,8.905,24.005,11.7883333333333,-0.117481047397729,54.288265
"2021-06-30 18:00:00","2021-06-30",18,0.0486622,0.3771495,15.635,-1.698632,58.4612,-44.41765,43.562,0,24.43,2.5,9.115,23.93,11.8483333333333,-0.0250277215954743,31.217082
"2021-06-30 19:00:00","2021-06-30",19,0.0158682,0.15680145,14.498,-9.226105,0.996335,-83.0207,-89.25,0,23.7,2.355,8.68,24.05,11.695,-0.135842029528872,2.00047000000001
"2021-06-30 20:00:00","2021-06-30",20,0,0.422212,12.134,-0.54749,26.43795,-75.8489,-86.65,0,22.34,2.03,9.16,23.99,11.7266666666667,-0.00805048408228479,-36.69156
"2021-06-30 21:00:00","2021-06-30",21,0,0.406855,9.6215,-4.71363,-2.88466,-65.0163,-69.445,0,20.65,2.14,8.62,23.94,11.5666666666667,-0.0691980841150336,3.16959000000001
"2021-06-30 22:00:00","2021-06-30",22,0,0.4777295,9.02,-2.93196,-0.02197425,-50.03985,-57.47,0,20.245,1.755,9.15,23.755,11.5533333333333,-0.0430256371657974,-4.47621575
"2021-06-30 23:00:00","2021-06-30",23,0,0.4555005,8.606,-1.53544,-0.1053158,-42.34545,-49.965,0,19.965,2.05,8.98,23.705,11.5783333333333,-0.0225260530934324,-5.9787942
"2021-07-01 00:00:00","2021-07-01",NA,0,0.398692,9.6405,0.0380649999999999,-1.176376,-36.4563,-44.54,0,20.59,1.805,9.045,23.61,11.4866666666667,0.000558778037239724,-6.945389
"2021-07-01 01:00:00","2021-07-01",1,0,0.2757375,10.653,-5.911845,-11.04392,-32.48335,-46.59,0,21.26,1.6,8.91,23.485,11.3316666666667,-0.0868393886263842,2.849115
"2021-07-01 02:00:00","2021-07-01",2,0,0.292129,10.851,2.744085,-1.81027,-28.4843,-44.1,0,21.975,1.865,9.125,23.77,11.5866666666667,0.0403357859145175,-16.549515
"2021-07-01 03:00:00","2021-07-01",3,0,0.2959085,10.5675,-1.855237,0.4468415,-25.0914,-38.275,0,21.92,1.4,8.66,23.39,11.15,-0.0272690076877836,-11.7752045
"2021-07-01 04:00:00","2021-07-01",4,0,0.12150995,9.271,-1.5703135,0.501729,-26.224,-47.5,0,21.495,1.62,8.42,23.325,11.1216666666667,-0.0230716371648406,-20.2074155
"2021-07-01 05:00:00","2021-07-01",5,0.03901595,0.250004,9.1225,-1.7953,-1.608382,-26.8124,-36.75,0,21.225,1.8,8.58,23.335,11.2383333333333,-0.0263703628779984,-6.533918
"2021-07-01 06:00:00","2021-07-01",6,0.1489905,0.560781595,8.6725,25.730595,9.715605,-8.79653,23.085,0,21.31,1.905,8.64,23.48,11.3416666666667,0.377976210745045,-3.56467
"2021-07-01 07:00:00","2021-07-01",7,0.193477,-0.36807125,10.1025,24.1497,68.91985,23.1026,174.9,0,22.485,1.68,8.81,23.33,11.2733333333333,0.35515528133075,58.72785
"2021-07-01 08:00:00","2021-07-01",8,0.1231145,0.3179035,12.6945,2.002415,116.9015,56.2013,219.05,0,23.51,2.055,8.655,23.215,11.3083333333333,0.0294774686505018,43.944785
"2021-07-01 09:00:00","2021-07-01",9,0.097393,0.2742325,14.96,18.45465,140.4875,82.0621,393.65,0,24.365,1.785,8.43,23.29,11.1683333333333,0.271894579645527,152.64575
"2021-07-01 10:00:00","2021-07-01",10,0.0927645,0.1712153,16.078,-11.10836,215.0065,140.896,531.75,0,24.855,1.685,8.515,23.54,11.2466666666667,-0.163738328607743,186.95586
"2021-07-01 11:00:00","2021-07-01",11,0.08712105,0.17456075,18.322,8.96311,256.7645,160.194,622.65,0,25.76,2.23,8.41,23.495,11.3783333333333,0.132232816993417,196.72839
"2021-07-01 12:00:00","2021-07-01",12,0.0878943,1.52741,19.1515,10.98697,282.161,129.16975,631,0,26.295,2.68,8.46,23.735,11.625,0.162174784177458,208.68228
"2021-07-01 13:00:00","2021-07-01",13,0.08540335,-0.0757215,24.6405,-12.20506,352.4445,141.554,498.1,0,28.34,2.545,8.69,23.69,11.6416666666667,-0.18051193406112,16.30656
"2021-07-01 14:00:00","2021-07-01",14,0.0858554,0.1857378,25.4805,-0.101955,210.8585,43.4778,296.75,0,28.505,2.375,8.905,23.94,11.74,-0.00150814827628106,42.515655
"2021-07-01 15:00:00","2021-07-01",15,0.0877347,0.4391595,21.6225,39.28831,130.4785,-33.942285,170.2,0,27.235,2.415,8.85,24.02,11.7616666666667,0.580449060255274,34.375475
"2021-07-01 16:00:00","2021-07-01",16,0.0736153,0.376538,17.044,1.965733,14.31765,-48.43385,-2.32,0,25.64,2.25,8.935,24.165,11.7833333333333,0.0289971043047077,29.830467
"2021-07-01 17:00:00","2021-07-01",17,0.11785175,0.22192,6.1845,16.966875,10.49645,-128.7015,3.59,3.175,21.525,2.355,8.86,24.185,11.8,0.249290921841552,104.828175
"2021-07-01 18:00:00","2021-07-01",18,0.1439295,0.3208415,4.8775,87.55265,-6.73025,-109.244,15.935,0.508,21.045,2.46,9.23,24.175,11.955,1.2857989636659,44.3566
"2021-07-01 19:00:00","2021-07-01",19,0,0.8120205,1.886,6.342855,-2.43007,-118.643,-17.405,0.508,19.23,1.79,9.1,24.06,11.65,0.0929886662188436,97.325215
"2021-07-01 20:00:00","2021-07-01",20,0,0.7767465,2.226,6.88655,1.24634,-99.74325,-12.49,1.143,18.645,1.875,8.615,23.92,11.47,0.100902687552512,79.12036
"2021-07-01 21:00:00","2021-07-01",21,0,0.7159805,2.7075,6.83588,-4.891585,-67.89675,-18.545,0,18.81,1.795,8.75,23.605,11.3833333333333,0.100176147046198,47.407455
"2021-07-01 22:00:00","2021-07-01",22,0,0.6293175,3.1855,11.20811,-0.916466,-49.44495,-27.47,0,19.125,1.69,8.845,23.61,11.3816666666667,0.164298567799985,11.683306
"2021-07-01 23:00:00","2021-07-01",23,0,0.6446,2.86,11.69902,-3.99339,-46.99,-30.28,0,19.175,1.385,8.595,23.435,11.1383333333333,0.171503012553926,9.00437
"2021-07-02 00:00:00","2021-07-02",NA,0,0.818109,2.0855,18.04945,-3.651945,-42.8829,-35.51,0,18.975,1.44,8.38,23.53,11.1166666666667,0.264546939738754,-7.02460499999999
"2021-07-02 01:00:00","2021-07-02",1,0,0.982444,4.1035,16.30515,-4.18913,-40.8454,-30.655,0,19.48,1.61,8.225,23.3,11.045,0.23909717074128,-1.92562
"2021-07-02 02:00:00","2021-07-02",2,0,0.635629,4.4675,14.2258,-6.77478,-40.14295,-30.235,0,19.53,1.6,8.46,23.1,11.0533333333333,0.208615811235215,2.45693
"2021-07-02 03:00:00","2021-07-02",3,0,2.394535,4.9425,21.57035,-7.16393,-38.2634,-27.825,0,19.775,1.685,8.51,23.195,11.13,0.316395325943229,-3.96802
"2021-07-02 04:00:00","2021-07-02",4,0,0.5476185,5.9995,6.201495,-5.10245,-31.2385,-17.19,0,20.195,1.64,8.385,23.145,11.0566666666667,0.0910007075902367,12.949455
"2021-07-02 05:00:00","2021-07-02",5,0.084625,0.2186095,7.4995,5.340035,-2.2066925,-26.3129,-13.48,0,20.85,1.515,8.175,22.975,10.8883333333333,0.0784090730416882,9.6995575
"2021-07-02 06:00:00","2021-07-02",6,0.270275,0.6571747,6.856,48.37195,-2.56055,-5.92777,45.31,0,21.205,1.395,8.215,23.04,10.8833333333333,0.710500361516116,5.42637000000001
"2021-07-02 07:00:00","2021-07-02",7,0.3510395,1.0298095,8.882,63.4694,20.0667,19.99335,147.8,0,22.28,1.765,8.16,23.145,11.0233333333333,0.933222216273659,44.27055
"2021-07-02 08:00:00","2021-07-02",8,0.4042125,0.375618,8.69,167.793,61.9281,46.03425,357.3,0,23.08,1.515,8.34,23.135,10.9966666666667,2.46904882539282,81.54465
"2021-07-02 09:00:00","2021-07-02",9,0.2604105,2.24015,13.372,118.41085,118.655,91.53925,471,0,24.59,1.595,8.395,23.28,11.09,1.74494066482541,142.3949
"2021-07-02 10:00:00","2021-07-02",10,0.2550245,3.30297,14.1305,103.0672,154.397,64.3395,407.85,0,24.93,1.935,8.32,23.23,11.1616666666667,1.51933091050499,86.0463
"2021-07-02 11:00:00","2021-07-02",11,0.2471495,4.10814,16.2315,135.01125,275.498,132.18185,694.6,0,25.98,2.12,8.445,23.275,11.28,1.9922458742038,151.9089
"2021-07-02 12:00:00","2021-07-02",12,0.2482965,2.9881445,17.1835,151.1935,317.2915,137.5569,688.25,0,26.24,2.735,8.38,23.43,11.515,2.23159504373052,82.2081
"2021-07-02 13:00:00","2021-07-02",13,0.2413765,2.164824,19.609,107.703,307.6745,167.4205,576.3,0,27.195,2.655,8.235,23.54,11.4766666666667,1.59115223513246,-6.4980000000001
"2021-07-02 14:00:00","2021-07-02",14,0.2381285,1.979535,22.5725,89.48105,265.7695,46.81003,534.6,0,28.115,3.01,8.615,23.765,11.7966666666667,1.32312934186126,132.53942
"2021-07-02 15:00:00","2021-07-02",15,0.3869555,0.7049485,14.7255,28.28655,256.5935,-0.332499999999996,450.45,0,24.775,2.955,8.905,23.94,11.9333333333333,0.416914311037222,165.90245
"2021-07-02 16:00:00","2021-07-02",16,0.4325485,0.2404405,7.642,73.95585,52.6548,-63.45055,86.22,0,21.495,3.505,8.955,24.04,12.1666666666667,1.08658719256848,23.0599
"2021-07-02 17:00:00","2021-07-02",17,0.2443105,0.596088,9.9645,23.70835,9.603995,-96.5433,-17.615,0,22.45,2.81,8.77,24.235,11.9383333333333,0.348652839667131,45.615955
"2021-07-02 18:00:00","2021-07-02",18,0.218112,-1.101044,9.4225,30.2498,0.712143,-99.01765,-26.33,0,22.285,2.42,9.29,23.99,11.9,0.444780027998169,41.725707
"2021-07-02 19:00:00","2021-07-02",19,0,0.4546065,10.287,31.2315,-4.26516,-81.94835,-40.6,0,22.72,2.93,8.94,23.815,11.895,0.459407231491029,14.38201
"2021-07-02 20:00:00","2021-07-02",20,0,0.588512,6.6205,6.494265,-5.442395,-70.70355,-34.73,0,21.795,2.88,8.7,23.86,11.8133333333333,0.0954437766418298,34.92168
"2021-07-02 21:00:00","2021-07-02",21,0,-0.078794,6.923,31.9035,-5.00457,-63.61765,-34.07,0,21.28,2.245,8.94,23.76,11.6483333333333,0.468641145919463,2.64872
"2021-07-02 22:00:00","2021-07-02",22,0,1.118491,7.584,33.03355,-4.23795,-52.6307,-29.53,0,21.13,2.68,8.925,23.59,11.7316666666667,0.485170716816714,-5.6949
"2021-07-02 23:00:00","2021-07-02",23,0,0.597628,5.4835,7.11471,-1.9736685,-40.09165,-36.535,0,20.795,2.1,8.46,23.485,11.3483333333333,0.104461538436754,-1.5843915
"2021-07-03 00:00:00","2021-07-03",NA,0,0.470087,7.497,14.0384,-7.33357,-46.063,-47.41,0,20.915,2.32,8.415,23.705,11.48,0.20614225081163,-8.05182999999999
"2021-07-03 01:00:00","2021-07-03",1,0,0.56877,6.516,6.326135,-3.29427,-42.9036,-43.985,0,20.705,2.14,8.465,23.585,11.3966666666667,0.0928752583083367,-4.113265
"2021-07-03 02:00:00","2021-07-03",2,0,0.684377,4.0185,4.421065,-2.78122805,-39.67385,-41.9,0,19.895,2.26,8.605,23.425,11.43,0.0648559617744037,-3.86598695
"2021-07-03 03:00:00","2021-07-03",3,0,0.886641,3.7455,0.996805,0.43492,-33.414,-39.59,0,19.72,2.125,8.28,23.245,11.2166666666667,0.0146204283706008,-7.607725
"2021-07-03 04:00:00","2021-07-03",4,0,0.7935075,2.0875,0.9887885,-6.47631,-44.91935,-61.6,0,18.96,2.3,8.29,23.185,11.2583333333333,0.0144922532344863,-11.1931285
"2021-07-03 05:00:00","2021-07-03",5,0.1622035,0.7349115,1.634,1.5535205,-3.26802,-40.4969,-53.97,0,18.635,2.065,8.07,23.1,11.0783333333333,0.022762179512647,-11.7586005
"2021-07-03 06:00:00","2021-07-03",6,0.6137195,0.7171085,3.4255,24.9772,17.428325,-21.312,75.205,0,20.03,2.09,8.57,23.29,11.3166666666667,0.366457121729712,54.111475
"2021-07-03 07:00:00","2021-07-03",7,0.7257805,0.42392825,7.855,49.73385,105.2346,3.515865,220.35,0,22.205,2.13,8.425,23.25,11.2683333333333,0.731208696839893,61.865685
"2021-07-03 08:00:00","2021-07-03",8,0.781904,0.7849005,9.079,41.39525,129.95,52.8065,349.35,0,22.82,2.115,8.23,23.16,11.1683333333333,0.608972095457211,125.19825
"2021-07-03 09:00:00","2021-07-03",9,0.596856,0.8074645,11.6265,48.78935,206.6015,147.7835,521.15,0,24.295,2.575,7.96,23.115,11.2166666666667,0.718770750107021,117.97565
"2021-07-03 10:00:00","2021-07-03",10,0.4975775,1.134652,14.9615,50.8162,245.7455,170.6685,529.35,0,25.75,2.6,8.3,23.3,11.4,0.749684457766189,62.1198000000001
"2021-07-03 11:00:00","2021-07-03",11,0.472694,0.3452215,16.537,18.93205,133.187,52.8991,269.15,0,25.875,2.795,8.43,23.5,11.575,0.27933573140762,64.13185
"2021-07-03 12:00:00","2021-07-03",12,0.4516775,0.781464,19.2625,24.114265,185.804,51.92225,434.05,0,26.59,3.235,8.505,23.705,11.815,0.356043827216467,172.209485
"2021-07-03 13:00:00","2021-07-03",13,0.64829,0.4519365,13.375,25.74335,118.539,36.87345,269.6,0,24.375,3.54,8.33,23.765,11.8783333333333,0.379283538827391,88.4442
"2021-07-03 14:00:00","2021-07-03",14,0.722375,0.08701995,9.9795,18.52125,149.6695,-7.358,210.25,0,22.885,3.5,8.55,23.875,11.975,0.272486137812035,49.41725
"2021-07-03 15:00:00","2021-07-03",15,0.777806,0.266529,9.64,15.55524,131.6825,8.45534,213,0,22.785,3.275,8.875,23.81,11.9866666666667,0.228827878375017,57.30692
"2021-07-03 16:00:00","2021-07-03",16,0.76422,0.77057,9.3615,23.62065,78.49885,-24.01315,104.285,0,22.885,3.015,9.195,23.93,12.0466666666667,0.347508925753383,26.17865
"2021-07-03 17:00:00","2021-07-03",17,0.6950145,0.9335425,9.918,23.94435,44.9767,-40.23665,42.535,0,23.105,3.425,8.53,24,11.985,0.352346019282286,13.8506
"2021-07-03 18:00:00","2021-07-03",18,0.4834965,0.2611455,9.0615,8.759335,20.6283,-58.2549,-19.511,0,22.73,2.95,8.84,23.965,11.9183333333333,0.128848779709297,9.356265
"2021-07-03 19:00:00","2021-07-03",19,0,0.5240335,8.386,6.85575,5.250665,-59.86595,-40,0,22.285,3.005,9.025,23.845,11.9583333333333,0.100803994636277,7.759535
"2021-07-03 20:00:00","2021-07-03",20,0,0.758463,7.9805,5.86127,0.977627,-50.51785,-37.39,0,22.03,2.64,8.73,23.755,11.7083333333333,0.0861604023838149,6.28895299999999
"2021-07-03 21:00:00","2021-07-03",21,0,0.823867,7.552,0.02637315,0.3254085,-45.3582,-41.035,0,21.885,2.785,8.585,23.8,11.7233333333333,0.000387629918386053,3.97141835
"2021-07-03 22:00:00","2021-07-03",22,0,0.857773,6.7385,-3.667755,-3.26753,-46.4292,-51.925,0,21.48,2.71,8.555,23.73,11.665,-0.0538872585030614,1.439485
"2021-07-03 23:00:00","2021-07-03",23,0,0.9230525,5.8635,10.963868,-10.917075,-46.7972,-57.11,0,20.915,2.665,8.5,23.795,11.6533333333333,0.160995300541487,-10.359593
"2021-07-04 00:00:00","2021-07-04",NA,0,1.077745,3.655,-1.53214,-4.723895,-48.59235,-64.585,0,19.935,2.595,8.42,23.665,11.56,-0.0224769908339793,-9.73661500000001
"2021-07-04 01:00:00","2021-07-04",1,0,1.0112265,2.659,-11.16965,-4.755215,-42.00045,-55.905,0,19.41,2.625,8.55,23.485,11.5533333333333,-0.163779661000588,2.020315
"2021-07-04 02:00:00","2021-07-04",2,0,1.022055,1.859,-0.637125,-3.3718448,-40.77445,-56.295,0,18.93,2.82,8.345,23.415,11.5266666666667,-0.00933780134836362,-11.5115802
"2021-07-04 03:00:00","2021-07-04",3,0,1.235415,1.4885,0.354805,-1.4420265,-36.22005,-47.075,0,18.51,2.505,8.675,23.595,11.5916666666667,0.00519797784874995,-9.7677285
"2021-07-04 04:00:00","2021-07-04",4,0,1.19866,1.1945,-0.23731,-3.615575,-43.3849,-51.475,0,18.26,2.28,8.63,23.565,11.4916666666667,-0.00347581318326391,-4.23721499999999
"2021-07-04 05:00:00","2021-07-04",5,0.2439395,0.8388215,1.5515,1.3355625,-0.37825,-31.8188,-20.84,0,18.565,2.335,8.61,23.455,11.4666666666667,0.0195673431019544,10.0214875
"2021-07-04 06:00:00","2021-07-04",6,0.7423515,0.757587,2.747,22.43835,32.03165,-5.7765215,69.755,0,19.575,2.205,8.37,23.335,11.3033333333333,0.329063896950502,21.0615215
"2021-07-04 07:00:00","2021-07-04",7,0.8425915,0.256793,4.877,20.79746,68.25575,13.87465,140.765,0,21.03,2.54,8.305,23.24,11.3616666666667,0.305427262093087,37.83714
"2021-07-04 08:00:00","2021-07-04",8,0.8887365,-0.310612,7.807,1.0819,99.8149,30.30995,196.15,0,22.415,2.505,8.175,23.395,11.3583333333333,0.0159097859858589,64.94325
"2021-07-04 09:00:00","2021-07-04",9,0.8902265,-0.506296,9.913,20.4231,181.4875,101.7073,445.6,0,23.6,2.595,8.325,23.465,11.4616666666667,0.300673738684529,141.9821
"2021-07-04 10:00:00","2021-07-04",10,0.6829815,0.5297725,12.197,29.49375,184.364,111.418,383.05,0,24.485,2.685,8.34,23.38,11.4683333333333,0.434585358631296,57.77425
"2021-07-04 11:00:00","2021-07-04",11,0.6536455,0.0554685,12.9905,30.122045,153.7705,66.965215,320.3,0,24.69,3.155,8.245,23.495,11.6316666666667,0.443931122297435,69.4422399999999
"2021-07-04 12:00:00","2021-07-04",12,0.642645,0.6929479,13.988,10.912175,188.179,101.04605,381.75,0,25.07,3.115,8.38,23.6,11.6983333333333,0.160879979784502,81.612775
"2021-07-04 13:00:00","2021-07-04",13,0.6011615,0.8010945,16.677,22.5576,178.1595,66.3488,316.6,0,25.94,3.36,8.675,23.855,11.9633333333333,0.332850380599179,49.5341
"2021-07-04 14:00:00","2021-07-04",14,0.6218225,0.22623965,14.6155,21.87085,162.7675,33.38855,274.05,0,25.475,3.58,8.685,23.83,12.0316666666667,0.322571834784719,56.0230999999999
"2021-07-04 15:00:00","2021-07-04",15,0.618589,0.3146785,14.4995,25.17365,146.704,16.473,237.15,0,25.52,3.415,8.61,23.915,11.98,0.371300792763764,48.79935
"2021-07-04 16:00:00","2021-07-04",16,0.6328645,0.2504275,12.37,11.61064,128.7,3.867805,169,0,25.1,3.51,8.79,23.94,12.08,0.171182528975559,24.821555
"2021-07-04 17:00:00","2021-07-04",17,0.5432015,0.596506,12.227,4.22026,56.53435,-35.0322,37.175,0,24.98,3.56,8.725,24.07,12.1183333333333,0.062214569038606,11.45259
"2021-07-04 18:00:00","2021-07-04",18,0.4300105,0.2352525,11.192,4.655095,23.77065,-55.4238,-25.805,0,24.315,3.545,8.93,24.025,12.1666666666667,0.0685807616224324,1.193055
"2021-07-04 19:00:00","2021-07-04",19,0.082731,0.5130185,8.832,1.5960195,3.476675,-65.79155,-48.9,0,23.08,3.345,9,23.965,12.1033333333333,0.023485187533324,11.8188555
"2021-07-04 20:00:00","2021-07-04",20,0,0.80877,7.462,0.5694555,0.7119302,-50.5809,-48.62,0,22.61,3.16,9.155,24.05,12.1216666666667,0.00837565329184831,0.679514299999995
"2021-07-04 21:00:00","2021-07-04",21,0,0.92237,6.393,-0.2179025,-0.01192865,-57.16225,-68.915,0,22.025,2.95,8.895,24.125,11.99,-0.00320314139780316,-11.52291885
"2021-07-04 22:00:00","2021-07-04",22,0,0.9147795,5.895,0.219261,1.3539015,-54.3306,-63.85,0,21.57,2.91,8.635,24.04,11.8616666666667,0.00322169798981886,-11.0925625
"2021-07-04 23:00:00","2021-07-04",23,0,0.8708825,6.222,3.48581,1.9174165,-49.43345,-57.21,0,21.525,2.81,8.72,23.82,11.7833333333333,0.0512163134498545,-13.1797765
"2021-07-05 00:00:00","2021-07-05",NA,0,0.9129695,6.1905,3.8420745,-2.090765,-37.4494,-43.995,0,21.4,2.65,8.655,23.77,11.6916666666667,0.0564440382283497,-8.29690950000001
"2021-07-05 01:00:00","2021-07-05",1,0,0.984956,6.37,-2.508565,0.966119,-28.20095,-31.57,0,21.47,2.78,8.645,23.9,11.775,-0.0368558936189497,-1.826604
"2021-07-05 02:00:00","2021-07-05",2,0,1.0136815,6.6265,2.753428,-1.519775,-26.78195,-29.14,0,21.545,2.925,8.845,23.75,11.84,0.040456349977728,-3.591703
"2021-07-05 03:00:00","2021-07-05",3,0,1.00924,6.586,2.338785,-1.83157,-29.6574,-38.03,0,21.31,2.625,8.72,23.715,11.6866666666667,0.0343561853912569,-8.879815
"2021-07-05 04:00:00","2021-07-05",4,0,1.05109,4.936,4.216555,-0.420845,-28.1646,-41.67,0,20.37,2.76,8.525,23.61,11.6316666666667,0.0618841298402075,-17.30111
"2021-07-05 05:00:00","2021-07-05",5,0.4107815,0.6573185,4.688,6.475185,-1.217983,-21.07185,-14.1165,0,20.25,2.685,8.44,23.56,11.5616666666667,0.0950218628624223,1.698148
"2021-07-05 06:00:00","2021-07-05",6,0.676674,0.3552815,6.3325,11.330085,31.2871,-14.00205,70.66,0,21.295,2.7,8.13,23.545,11.4583333333333,0.166433800304943,42.044865
"2021-07-05 07:00:00","2021-07-05",7,0.7066625,0.102449005,9.5165,18.97115,95.4714,30.2353,175.8,0,23.205,2.53,8.525,23.47,11.5083333333333,0.279191305661427,31.12215
"2021-07-05 08:00:00","2021-07-05",8,0.629515,0.446747,11.638,42.3459,89.7689,57.0474,222.85,0,24.21,2.7,8.63,23.735,11.6883333333333,0.623793816894385,33.6878
"2021-07-05 09:00:00","2021-07-05",9,0.599217,0.6939215,11.1085,26.77987,30.096666,30.70467,108,0.254,24.155,3.005,8.51,23.64,11.7183333333333,0.39447100506504,20.418794
"2021-07-05 10:00:00","2021-07-05",10,0.7056275,0.9209745,5.7075,38.52495,-9.926535,-13.224525,252.8,4.191,22.345,3.035,8.165,23.615,11.605,0.566487044892355,237.42611
"2021-07-05 11:00:00","2021-07-05",11,0.632965,1.197895,13.618,283.60275,129.8205,262.8595,717.8,0,25.805,3.17,8.145,23.58,11.6316666666667,4.18417529437663,41.5172499999999
"2021-07-05 12:00:00","2021-07-05",12,0.568937,2.26372,11.1375,63.5401,35.0641,-71.71005,67.86,0,23.37,2.96,8.605,23.675,11.7466666666667,0.93524478175434,40.96585
"2021-07-05 13:00:00","2021-07-05",13,0.5720425,1.63806,12.24,74.96265,18.3922,-59.47715,101.86,0,24.055,3.005,8.595,23.79,11.7966666666667,1.10410302564721,67.9823
"2021-07-05 14:00:00","2021-07-05",14,0.6061505,2.227395,14.0395,111.7525,81.0036,29.655185,270.95,0,25.735,2.845,8.405,23.805,11.685,1.64864544155338,48.5387150000001
"2021-07-05 15:00:00","2021-07-05",15,0.5974075,1.1079305,22.379,128.12745,134.7755,121.4511,456.85,0,28.64,2.835,8.795,23.7,11.7766666666667,1.89554709099064,72.49595
"2021-07-05 16:00:00","2021-07-05",16,0.601496,1.904595,16.8715,99.9017,181.121,39.7168,402,0,26.915,3.32,8.425,23.845,11.8633333333333,1.47549929753845,81.2605
"2021-07-05 17:00:00","2021-07-05",17,0.546152,1.4114,15.1755,43.92455,58.6692,-44.4703,69.145,0,26.19,3.44,8.745,23.915,12.0333333333333,0.648288875168987,11.02155
"2021-07-05 18:00:00","2021-07-05",18,0.3902845,0.977732,12.432,30.35935,4.776516,-74.97465,-23.72,0,25.085,3.08,8.475,23.94,11.8316666666667,0.447599351539579,16.118784
"2021-07-05 19:00:00","2021-07-05",19,0.1448365,0.588818,10.527,17.66215,-3.573015,-71.03315,-42.73,0,24.285,3.15,8.525,23.85,11.8416666666667,0.260198468478336,14.214015
"2021-07-05 20:00:00","2021-07-05",20,0,0.00177749999999999,9.7345,1.744835,-2.648048,-52.84335,-33.15,0,23.88,3.01,8.51,23.925,11.815,0.0256948227014749,20.596563
"2021-07-05 21:00:00","2021-07-05",21,0,0.6171085,8.894,14.32758,-15.6256,-59.88805,-57.87,0,23.65,3.105,8.37,23.84,11.7716666666667,0.210944226259659,3.31606999999999
"2021-07-05 22:00:00","2021-07-05",22,0,1.278407,6.476,12.9191,-12.311415,-61.0513,-61.055,0,22.505,2.9,8.49,23.75,11.7133333333333,0.18999718855082,-0.611384999999995
